maintenance_id,plant_id,maintenance_type,issue_severity,maintenance_cost,downtime_hours,maintenance_date
40670,40,Calibration,Medium,45911.99,49.44,2024-04-05
40671,39,Replacement,Medium,8781.97,43.53,2023-01-02
40672,55,Repair,Low,39947.94,40.64,2024-07-16
40673,98,Calibration,Critical,40913.75,29.36,2024-08-08
40674,25,Replacement,Medium,82999.51,54.64,2024-12-31
40675,11,Repair,Medium,80485.54,28.66,2023-08-13
40676,100,Inspection,High,40444.48,13.31,2024-02-09
40677,57,Replacement,High,16075.3,69.64,2024-12-28
40678,94,Repair,High,39729.29,67.72,2023-03-11
40679,197,Calibration,Critical,65208.34,22.29,2024-06-08
40680,128,Calibration,Medium,69147.57,28.11,2024-02-02
40681,116,Inspection,Medium,17616.7,15.67,2023-12-23
40682,168,Calibration,Medium,44948.67,16.13,2023-01-25
40683,52,Repair,Low,39679.45,2.46,2024-03-16
40684,180,Calibration,High,46411.32,55.04,2023-11-29
40685,49,Replacement,Critical,87760.9,10.59,2023-07-29
40686,159,Inspection,Critical,23207.14,44.82,2024-11-30
40687,114,Replacement,Critical,24957.64,15.62,2024-02-28
40688,186,Replacement,Low,13803.41,22.88,2023-09-20
40689,146,Calibration,High,59312.54,71.21,2024-05-26
40690,144,Repair,Critical,48545.07,51.26,2024-11-26
40691,82,Replacement,Critical,34286.16,26.28,2023-02-03
40692,195,Inspection,High,944.36,34.27,2024-11-24
40693,17,Calibration,Critical,96565.36,57.65,2024-01-15
40694,8,Inspection,High,11397.96,50.47,2023-01-14
40695,33,Replacement,Medium,26512.35,13.99,2024-04-21
40696,128,Repair,Low,76007.18,71.72,2023-12-10
40697,196,Calibration,Low,56266.98,45.24,2024-11-13
40698,66,Replacement,High,86116.27,60.93,2023-05-02
40699,173,Inspection,High,17919.89,11.11,2023-12-04
40700,39,Inspection,High,88308.76,38.12,2023-02-05
40701,94,Calibration,Medium,52400.22,26.55,2023-09-26
40702,80,Repair,Medium,71664.27,65.01,2024-07-29
40703,155,Inspection,High,51749.6,12.66,2023-12-13
40704,174,Repair,High,87648.97,15.76,2024-08-18
40705,115,Inspection,Low,47978.34,54.5,2024-02-08
40706,185,Repair,Critical,47263.29,19.11,2023-08-13
40707,195,Replacement,High,19691.74,39.65,2024-12-10
40708,143,Repair,Critical,69608.86,21.73,2023-11-09
40709,35,Inspection,Low,24016.91,68.68,2024-12-02
40710,164,Repair,Medium,699.93,71.54,2024-01-14
40711,179,Inspection,Low,43774.3,40.26,2023-08-02
40712,73,Replacement,Critical,23723.35,51.97,2024-12-19
40713,133,Calibration,High,24427.53,22.23,2024-05-17
40714,30,Calibration,Critical,53116.46,29.9,2024-08-29
40715,148,Calibration,Medium,30419.3,53.62,2023-06-01
40716,153,Calibration,Low,59358.09,32.7,2023-09-25
40717,42,Repair,Critical,76758.6,13.8,2023-03-05
40718,56,Calibration,Low,4624.5,56.28,2023-02-15
40719,50,Replacement,Critical,51070.21,37.61,2024-09-19
40720,117,Replacement,Low,82809.09,49.82,2024-11-25
40721,155,Calibration,Low,21365.23,11.48,2024-12-06
40722,18,Calibration,Low,42647.34,6.35,2023-04-25
40723,199,Calibration,Medium,82916.77,32.63,2023-03-25
40724,55,Replacement,Medium,62374.58,42.9,2024-10-10
40725,162,Calibration,Low,63850.11,42.4,2024-07-23
40726,55,Replacement,Medium,39402.07,68.42,2023-08-31
40727,129,Calibration,Low,68647.62,41.56,2023-05-01
40728,3,Repair,Low,42875.91,66.45,2023-02-22
40729,141,Repair,Medium,20625.79,19.13,2024-09-28
40730,139,Replacement,Medium,84359.81,6.21,2024-10-11
40731,167,Inspection,High,45352.42,25.84,2023-08-08
40732,19,Inspection,Medium,7600.33,31.82,2023-02-05
40733,150,Replacement,Low,20992.09,9.26,2023-10-07
40734,97,Replacement,High,1753.23,34.12,2024-08-20
40735,22,Repair,Critical,66625.55,50.67,2023-10-29
40736,14,Repair,Critical,73136.1,58.06,2024-06-15
40737,45,Replacement,Medium,24020.47,13.52,2023-09-05
40738,124,Replacement,Medium,83969.06,23.9,2024-08-14
40739,182,Calibration,Medium,20305.66,61.28,2023-05-13
40740,26,Calibration,Critical,85749.96,63.2,2023-07-24
40741,20,Inspection,High,22594.78,22.03,2024-11-16
40742,47,Inspection,Critical,69136.67,26.24,2023-12-15
40743,161,Replacement,Medium,26632.55,25.75,2023-06-02
40744,189,Calibration,Low,8346.58,44.36,2023-09-03
40745,171,Calibration,Low,14071.03,53.39,2023-01-23
40746,41,Repair,Low,16735.29,19.2,2024-08-14
40747,122,Repair,Low,95454.77,65.37,2023-10-29
40748,61,Repair,High,30630.57,57.54,2024-05-19
40749,165,Replacement,High,73170.59,58,2024-08-26
40750,54,Replacement,Critical,39094.09,60.37,2023-06-29
40751,74,Repair,Critical,91051.27,56.94,2023-04-09
40752,64,Calibration,Medium,51022.53,53.57,2023-11-25
40753,72,Repair,Medium,60102.47,13.99,2023-02-11
40754,80,Inspection,Critical,28616.72,22.67,2023-10-22
40755,182,Inspection,Critical,29038.05,24.98,2023-03-11
40756,172,Replacement,Low,24347.28,3.38,2024-01-16
40757,18,Calibration,Low,39851.66,36.78,2024-05-31
40758,179,Repair,Low,51097.17,33.21,2024-07-31
40759,147,Repair,Medium,87189.63,18.79,2024-04-03
40760,36,Calibration,Medium,68922.02,71.28,2023-07-23
40761,5,Calibration,Medium,74609.8,16.17,2023-01-29
40762,163,Repair,Critical,26935.94,38.96,2023-01-20
40763,2,Inspection,Low,85079.43,31.57,2023-12-02
40764,84,Calibration,Medium,78239.35,5.92,2024-08-16
40765,1,Inspection,Low,35335.57,36.37,2024-10-23
40766,104,Calibration,Low,86957.52,47.85,2023-03-02
40767,24,Repair,Critical,81441.14,35.46,2023-06-03
40768,144,Replacement,High,53214.26,34.79,2023-01-26
40769,122,Inspection,Critical,26154.61,57.78,2024-05-08
40770,156,Inspection,High,61060.35,30.99,2024-03-22
40771,185,Calibration,Critical,83914.57,33.41,2023-08-12
40772,137,Repair,Medium,71489.42,54.97,2023-12-31
40773,119,Repair,High,99399.62,51.15,2024-05-28
40774,42,Calibration,Critical,17895.54,67.33,2024-09-22
40775,141,Inspection,Medium,41199.15,51.95,2024-09-16
40776,18,Inspection,Critical,5812.23,45.07,2023-09-11
40777,99,Replacement,Low,12090.72,4.2,2024-10-12
40778,54,Repair,Critical,41323.53,15.73,2024-09-28
40779,117,Repair,Medium,73328.09,49.23,2024-10-28
40780,160,Calibration,Medium,74621.09,11.19,2023-07-17
40781,155,Inspection,Low,83906.78,21.94,2024-12-24
40782,58,Inspection,Low,84576.8,31.16,2023-01-23
40783,171,Repair,High,30911.47,44.07,2023-06-01
40784,34,Repair,Low,52191.63,24.7,2024-03-12
40785,11,Replacement,Critical,86823.22,8.4,2024-01-28
40786,128,Calibration,High,14642.16,30.61,2023-07-08
40787,119,Repair,Critical,97015.32,66.65,2023-11-20
40788,179,Inspection,Low,43384.86,45.21,2023-03-28
40789,59,Repair,High,98404.92,40.01,2024-08-28
40790,187,Calibration,Low,67727.31,30.16,2024-06-03
40791,96,Repair,Low,87023.8,1.87,2024-09-24
40792,132,Repair,Critical,50812.14,70.58,2023-12-08
40793,72,Calibration,Critical,96775.07,5.3,2024-02-15
40794,171,Calibration,Low,30500.61,43.35,2023-06-25
40795,149,Calibration,Critical,42945.44,56.42,2024-09-07
40796,20,Calibration,Critical,46100.26,33.95,2023-02-07
40797,166,Replacement,Medium,81574.55,63.84,2024-12-29
40798,53,Inspection,Medium,30210.46,2.31,2024-09-19
40799,104,Inspection,Critical,20242.17,32.92,2024-09-29
40800,156,Repair,Low,57894.19,3.89,2023-03-18
40801,39,Replacement,High,41002.93,22.46,2024-03-25
40802,176,Inspection,High,62387.51,63.44,2024-06-10
40803,49,Calibration,Critical,81514.16,59.79,2024-08-08
40804,77,Calibration,High,22829.41,28.19,2023-08-27
40805,31,Inspection,Low,63301.07,46.96,2024-08-31
40806,24,Repair,Low,15621.91,43.11,2023-07-07
40807,165,Inspection,High,73970.84,47.52,2023-12-13
40808,81,Repair,High,79634.81,24.27,2023-07-07
40809,66,Calibration,Critical,23137.52,39.87,2024-09-12
40810,27,Calibration,Low,56923.33,10.85,2024-06-29
40811,131,Inspection,Medium,38302.47,48.6,2023-03-16
40812,137,Inspection,High,38642.34,56.5,2023-01-06
40813,127,Calibration,Critical,10061.72,42.97,2023-01-05
40814,100,Inspection,Medium,33441.16,54.8,2023-09-03
40815,157,Inspection,High,43393.4,19.87,2024-05-22
40816,76,Replacement,Low,25989.16,22.95,2024-05-08
40817,93,Inspection,Critical,27486.06,56.84,2024-06-25
40818,36,Replacement,High,79278.12,7.5,2024-07-12
40819,16,Calibration,Medium,20157,39.54,2023-09-02
40820,48,Repair,Medium,25147.61,18.76,2024-07-24
40821,125,Replacement,Medium,92915.43,29.18,2023-11-30
40822,50,Repair,Critical,86835.46,22.6,2023-06-26
40823,75,Inspection,Low,66913.13,59.29,2024-09-17
40824,22,Calibration,Low,67620.22,52.87,2024-07-22
40825,55,Inspection,Medium,94491.31,49.33,2024-07-01
40826,144,Inspection,Low,66396.89,44.01,2023-07-11
40827,119,Inspection,Low,56612.42,31.71,2024-11-28
40828,132,Replacement,High,93743.57,20.84,2023-03-15
40829,169,Replacement,Medium,82625.19,70.4,2023-06-30
40830,41,Replacement,Low,40362.98,15.27,2023-06-16
40831,109,Repair,Low,2736.49,35.75,2023-01-05
40832,73,Inspection,Low,72378.08,25.02,2024-08-16
40833,96,Replacement,Low,52835.69,13.27,2024-06-26
40834,20,Replacement,Critical,10838.03,12.52,2023-08-02
40835,135,Replacement,Low,48506.15,43.36,2024-09-12
40836,36,Calibration,High,22941.8,10.43,2024-03-26
40837,179,Inspection,High,50104.99,51.17,2024-03-19
40838,79,Replacement,Low,89931.1,21.98,2023-06-07
40839,21,Inspection,Medium,14616.49,11.02,2023-12-11
40840,54,Replacement,Medium,45301.82,67.21,2023-09-25
40841,75,Calibration,Low,43218.55,34.47,2024-08-28
40842,29,Repair,High,1249.64,29.19,2024-02-22
40843,134,Repair,Low,60615.77,18.98,2023-07-29
40844,15,Replacement,High,68803.59,61.95,2024-04-12
40845,200,Repair,Critical,97067.54,6.22,2024-07-02
40846,158,Calibration,Medium,69441.17,65.32,2023-11-13
40847,39,Replacement,Critical,20941.57,68.88,2024-07-13
40848,91,Replacement,Critical,95816.2,48.18,2023-02-24
40849,102,Repair,Medium,15370.1,54.19,2024-02-04
40850,161,Repair,Medium,48803.5,71.37,2023-06-08
40851,137,Replacement,Medium,25322.11,11.38,2023-02-07
40852,138,Calibration,High,97392.34,26.75,2024-07-04
40853,133,Replacement,Low,51765.31,6.18,2024-11-02
40854,197,Repair,Critical,60377.85,44,2024-01-30
40855,1,Inspection,Medium,74066.22,68.03,2023-08-02
40856,148,Inspection,High,69925.03,17.62,2024-07-18
40857,100,Replacement,Medium,53688.16,9.36,2023-10-17
40858,171,Repair,Low,19042.17,25.65,2024-06-20
40859,56,Inspection,Medium,17081.08,51.8,2024-04-04
40860,172,Replacement,Low,16977.67,52.85,2023-04-21
40861,150,Replacement,Low,12479.81,14.86,2023-06-19
40862,44,Replacement,High,44236.21,29.58,2024-10-10
40863,46,Repair,Critical,59843.19,60.44,2023-01-15
40864,116,Inspection,Critical,28173.02,68.27,2023-08-25
40865,194,Repair,Low,83369.49,28.48,2024-03-17
40866,155,Replacement,High,3868.89,6.62,2023-02-23
40867,58,Repair,Low,18845.51,43.29,2023-04-03
40868,39,Replacement,Critical,79764.22,1.07,2023-01-12
40869,145,Replacement,High,81250.44,52.87,2024-01-27
40870,55,Replacement,Critical,35068.94,49.67,2024-06-12
40871,102,Replacement,High,60655.42,59.58,2024-11-11
40872,117,Replacement,Low,10980.49,33.13,2023-06-20
40873,140,Inspection,Low,33987.72,23.49,2023-03-30
40874,99,Calibration,High,72473.43,55.68,2024-03-18
40875,121,Replacement,Medium,76062.66,13.45,2023-01-28
40876,138,Inspection,Low,69106.26,1.97,2024-08-24
40877,161,Repair,Low,4838.83,50.92,2023-05-04
40878,140,Replacement,Low,886.25,23.27,2023-12-02
40879,5,Inspection,High,70974.47,65.94,2024-02-23
40880,170,Repair,Critical,25889.72,59.3,2024-03-07
40881,91,Calibration,Low,17262.9,66.28,2024-09-07
40882,77,Inspection,Medium,43672.13,29.26,2024-01-13
40883,8,Replacement,Medium,37856.86,66.76,2024-10-05
40884,47,Replacement,High,96894.21,38.35,2023-06-21
40885,113,Replacement,High,13019.99,28.33,2024-07-18
40886,131,Calibration,Low,29349.62,39.54,2023-01-29
40887,135,Inspection,Low,1505.43,49.53,2023-10-25
40888,103,Repair,High,82567.31,53.57,2024-03-10
40889,177,Repair,High,687.22,52.02,2024-03-07
40890,54,Inspection,Low,90304.11,19.38,2023-11-14
40891,68,Calibration,Medium,73743.91,71.73,2024-06-09
40892,25,Replacement,Critical,2626.08,66.86,2024-03-27
40893,63,Inspection,High,30170.08,16.81,2023-08-22
40894,94,Repair,Medium,82343.54,8.32,2023-02-04
40895,145,Repair,Low,76722.19,68.09,2023-01-07
40896,102,Inspection,Medium,86999.08,66.25,2023-11-22
40897,28,Replacement,Low,34083.79,16.86,2024-10-29
40898,143,Replacement,Medium,75213.14,35.14,2024-04-29
40899,47,Replacement,Medium,91462.39,3.3,2023-10-23
40900,150,Calibration,Medium,9008.42,51.61,2023-01-28
40901,127,Repair,High,70324.08,56.63,2024-08-28
40902,125,Replacement,Critical,64308.05,11.01,2023-09-02
40903,120,Repair,Critical,17760.84,55.42,2024-02-11
40904,20,Inspection,Low,14740.66,16.19,2024-06-26
40905,27,Repair,High,50610.53,5.49,2023-01-22
40906,189,Repair,Low,18460.73,4.76,2023-09-09
40907,13,Repair,High,38668.48,42.75,2023-12-25
40908,56,Repair,High,28814.64,9.5,2024-01-07
40909,112,Calibration,Critical,96758.21,30.7,2024-05-17
40910,49,Calibration,High,44336.23,47.26,2023-08-18
40911,122,Inspection,Medium,8686.46,22.19,2023-11-02
40912,76,Replacement,Medium,96675.61,3.14,2024-03-13
40913,86,Inspection,Low,40925.29,56.64,2023-05-17
40914,50,Calibration,Low,88993.33,10.55,2023-04-16
40915,115,Inspection,Critical,71490.02,6.79,2023-07-15
40916,1,Replacement,Medium,77213.63,33.32,2024-10-08
40917,74,Repair,Medium,59721.31,22.21,2023-04-09
40918,76,Calibration,Low,69682.3,56.37,2023-07-21
40919,177,Calibration,High,65942.28,40.02,2023-05-09
40920,173,Inspection,Medium,33703.5,17.22,2024-01-21
40921,46,Inspection,Medium,80839.87,5.81,2024-08-26
40922,106,Calibration,Critical,48027.23,49.45,2024-05-18
40923,24,Repair,Low,94797.54,11.33,2023-07-11
40924,89,Replacement,Critical,42338.49,5.21,2024-03-30
40925,46,Inspection,Low,92599.95,5.9,2024-10-10
40926,182,Inspection,Critical,25732.08,8.53,2023-07-31
40927,157,Calibration,Medium,91401.5,41.13,2024-02-28
40928,39,Calibration,Low,61892.65,47.12,2024-06-04
40929,23,Replacement,High,27657.89,21.92,2023-12-07
40930,82,Repair,Medium,59981.49,48.7,2023-02-21
40931,25,Inspection,Critical,11478.33,31.77,2024-06-07
40932,170,Calibration,Critical,68823.48,51.25,2024-02-21
40933,114,Calibration,Critical,78371.27,38.19,2024-04-27
40934,134,Inspection,Critical,30661.18,57.87,2024-09-07
40935,76,Inspection,Critical,65624.98,33.14,2024-05-13
40936,150,Inspection,Medium,36249.8,21.57,2023-02-15
40937,97,Replacement,Medium,72072.38,7.25,2024-12-21
40938,196,Calibration,High,35329.74,32.85,2023-12-26
40939,8,Calibration,High,63653.25,38.06,2024-06-05
40940,146,Replacement,Low,49521.09,43.15,2023-10-04
40941,161,Calibration,Low,18834.57,59.38,2024-08-18
40942,140,Inspection,Low,35439.29,21.54,2023-12-18
40943,155,Inspection,Low,91425.01,36.88,2023-05-28
40944,141,Replacement,Low,27924.22,28.14,2023-11-17
40945,122,Replacement,Critical,75582.39,47.66,2024-09-06
40946,184,Inspection,Medium,50874.12,9.26,2024-05-25
40947,38,Calibration,Medium,22370.06,51.28,2023-09-01
40948,54,Calibration,Critical,40469.64,15.94,2023-06-29
40949,44,Repair,Low,98111.12,32.8,2024-12-13
40950,186,Repair,Medium,40131.51,47.64,2024-04-06
40951,21,Repair,Low,2481.38,11.25,2023-06-27
40952,157,Inspection,High,5248.34,26.55,2024-08-30
40953,9,Repair,High,9084.41,7.04,2023-12-01
40954,2,Replacement,Low,97995.3,59.82,2023-06-07
40955,198,Repair,Low,65708.35,38.04,2024-08-23
40956,153,Replacement,High,4361.83,51.29,2024-04-15
40957,33,Inspection,Critical,25003.8,54.56,2023-04-25
40958,147,Repair,Critical,52182.45,29.81,2023-11-17
40959,30,Repair,Medium,3236.62,50.28,2023-11-29
40960,147,Replacement,Critical,39661.39,27.45,2024-10-12
40961,142,Repair,Low,16325.8,4.84,2023-10-17
40962,8,Repair,Low,43018.79,19.7,2024-04-01
40963,47,Repair,Low,22455.84,23.37,2023-01-20
40964,66,Replacement,Low,2822.92,26.3,2023-06-05
40965,4,Replacement,High,22193.08,63.94,2024-08-07
40966,42,Calibration,Critical,53188.08,60.28,2024-10-20
40967,21,Repair,Critical,5260.9,8.54,2023-04-11
40968,88,Inspection,Medium,56561.68,43.07,2023-01-01
40969,200,Repair,Critical,15090.1,61.38,2023-10-24
40970,10,Calibration,High,86558.8,16.08,2023-11-06
40971,195,Repair,Critical,88865.05,4.02,2024-08-23
40972,57,Inspection,High,97399.76,55.04,2023-09-28
40973,194,Repair,Low,67974.2,11.74,2023-09-04
40974,96,Calibration,High,98653.96,64.97,2024-01-01
40975,45,Repair,High,54952.5,17.71,2023-12-26
40976,145,Inspection,Low,44910.52,20.55,2024-03-20
40977,28,Inspection,High,7376.42,3.59,2024-12-22
40978,14,Repair,Medium,7530.69,18.98,2023-12-26
40979,67,Calibration,Critical,62612.12,41.58,2023-12-30
40980,184,Replacement,Low,12874.77,2.64,2024-04-11
40981,108,Inspection,Low,29160.71,41.71,2024-06-20
40982,147,Repair,Low,15723.56,51.64,2023-03-31
40983,31,Repair,Medium,90759.64,46.83,2024-06-02
40984,34,Inspection,High,38231.17,33.72,2024-04-21
40985,94,Inspection,Low,85881.99,68.67,2023-08-06
40986,19,Repair,High,47631.01,60.72,2023-03-27
40987,109,Repair,High,46415.54,31.61,2023-10-26
40988,105,Inspection,Medium,18141.29,9.29,2024-10-03
40989,171,Inspection,High,87260.17,3.92,2024-03-11
40990,72,Replacement,Low,87157.12,39.43,2023-08-02
40991,169,Replacement,High,26471.2,12.43,2023-07-24
40992,131,Repair,Low,8182.9,13.77,2023-08-07
40993,106,Calibration,Low,49657.02,50.52,2023-07-03
40994,153,Replacement,High,64648.27,38.57,2024-12-19
40995,79,Replacement,Low,36255.42,1.06,2023-01-16
40996,143,Calibration,Critical,23149.78,4.67,2023-06-29
40997,40,Calibration,Low,68258.61,34.44,2024-08-25
40998,98,Inspection,Medium,68783.61,71.94,2024-10-04
40999,181,Repair,High,71934.45,12.25,2023-02-24
41000,167,Calibration,Critical,9954.92,68.5,2023-08-13
41001,44,Repair,High,13375.57,9.24,2024-06-22
41002,59,Repair,Critical,24220.4,54.59,2023-02-17
41003,37,Repair,High,92193.84,29.34,2024-02-24
41004,108,Replacement,Low,26689.37,4.47,2023-01-13
41005,165,Repair,High,3271.41,42.75,2024-07-07
41006,49,Calibration,Medium,45310.16,20.47,2024-02-07
41007,174,Replacement,Medium,77857.3,47.99,2024-11-17
41008,13,Inspection,High,80238.85,70.35,2023-02-11
41009,133,Calibration,Critical,87905.94,7.08,2024-03-24
41010,109,Replacement,Medium,31300.8,11.8,2023-12-01
41011,17,Inspection,Medium,91296.28,9.11,2024-03-10
41012,125,Calibration,High,22836.18,45.11,2024-08-07
41013,58,Repair,Critical,95873.99,42.42,2024-03-14
41014,193,Calibration,High,27232.25,9.97,2023-10-07
41015,115,Replacement,Critical,10999.23,32.39,2024-03-23
41016,81,Calibration,Medium,40082.97,20.54,2024-09-17
41017,76,Calibration,Low,30907.14,43.66,2024-02-09
41018,142,Replacement,High,17539.9,2.15,2023-09-03
41019,115,Calibration,Medium,68706.6,53.65,2023-12-15
41020,184,Inspection,High,50853.1,17.72,2024-01-04
41021,81,Inspection,Medium,24595.23,55.87,2024-12-17
41022,74,Calibration,Low,54362.42,71.3,2023-05-10
41023,139,Inspection,Critical,36711.57,9.94,2023-07-08
41024,167,Replacement,Critical,71368.4,4.32,2024-03-15
41025,31,Inspection,Low,10974.24,26.88,2023-10-17
41026,72,Replacement,Medium,46481.53,16.75,2024-07-09
41027,91,Calibration,Critical,55091.05,41.09,2023-12-02
41028,174,Calibration,Critical,34594.01,69.94,2024-04-19
41029,2,Replacement,Critical,46730.58,28.51,2023-05-01
41030,161,Inspection,High,15197.07,7.02,2023-10-24
41031,146,Calibration,Low,85599.54,66.75,2023-07-19
41032,89,Replacement,High,66334.44,10.64,2023-12-27
41033,128,Repair,High,52017.93,4.26,2024-09-06
41034,42,Replacement,Critical,53754.46,64.05,2023-08-06
41035,78,Replacement,Low,85961.89,69.97,2024-01-18
41036,26,Replacement,Critical,86559.43,17.81,2023-07-11
41037,197,Calibration,Low,53617.66,49.04,2023-11-14
41038,83,Calibration,Critical,2320.49,9.78,2023-07-27
41039,88,Replacement,High,9413.49,54.35,2023-03-23
41040,52,Calibration,Medium,55883.9,17.29,2023-08-16
41041,135,Calibration,Low,5550.5,6.59,2023-10-23
