failure_id,plant_id,failure_type,outage_hours,financial_loss_usd,failure_date
14303,178,Transformer Failure,28.39,472682.78,2023-05-25
14304,36,Voltage Drop,18.37,329956.75,2024-07-02
14305,55,Transformer Failure,4.29,368203.24,2023-12-12
14306,95,Voltage Drop,39.56,206374.32,2024-04-01
14307,90,Overheating,4.01,1293.3,2023-12-22
14308,46,Transformer Failure,3.91,482884.94,2024-10-06
14309,98,Grid Instability,5.87,305427.65,2024-11-25
14310,129,Voltage Drop,43.92,29064.29,2024-01-09
14311,178,Grid Instability,29.2,447163.94,2024-02-19
14312,117,Transformer Failure,45.15,334890.88,2024-07-10
14313,175,Grid Instability,26.02,52646.64,2024-10-24
14314,162,Grid Instability,36.8,112851.4,2024-03-21
14315,126,Overheating,4.81,293114.49,2023-06-08
14316,61,Overheating,27.22,394629.74,2023-11-28
14317,38,Transformer Failure,46.34,356848.73,2024-12-13
14318,164,Voltage Drop,7.48,491992.72,2024-11-14
14319,55,Voltage Drop,42.03,43162.3,2023-07-18
14320,150,Grid Instability,40.65,285842.4,2023-08-03
14321,35,Voltage Drop,30.98,328780.55,2024-04-10
14322,92,Transformer Failure,23.96,112564.62,2023-08-12
14323,172,Voltage Drop,26.77,380360.94,2023-03-29
14324,164,Overheating,22.27,130751.29,2024-10-11
14325,134,Transformer Failure,43.22,210936.62,2023-09-15
14326,50,Transformer Failure,30.06,216906.56,2024-04-28
14327,164,Overheating,41.49,71311.62,2023-05-24
14328,132,Voltage Drop,17.72,318891.1,2024-08-24
14329,42,Voltage Drop,36.92,185095,2024-09-03
14330,97,Overheating,39.96,124356.78,2023-12-21
14331,112,Transformer Failure,11.48,36835.08,2023-06-13
14332,53,Transformer Failure,32.6,405501.91,2024-11-21
14333,64,Transformer Failure,37.52,114692.69,2023-09-04
14334,62,Grid Instability,41.1,264239.05,2023-04-25
14335,107,Grid Instability,8.22,157700.31,2023-03-09
14336,122,Voltage Drop,19.78,267426.13,2024-10-27
14337,62,Transformer Failure,38.79,217338.39,2024-10-25
14338,128,Transformer Failure,32.87,294872.97,2023-09-14
14339,161,Grid Instability,5.09,292622.27,2024-08-31
14340,173,Grid Instability,25.07,347391.91,2024-09-23
14341,39,Voltage Drop,10.13,159348.64,2024-05-01
14342,127,Transformer Failure,47.34,258058.97,2023-12-20
14343,38,Grid Instability,3.78,226778.53,2024-07-17
14344,19,Grid Instability,11.28,382057.77,2024-10-30
14345,173,Grid Instability,41.65,261432.67,2023-08-07
14346,93,Transformer Failure,35.74,226577.71,2023-05-31
14347,20,Overheating,43.43,167198.49,2024-12-05
14348,122,Grid Instability,21.2,130642.5,2023-02-14
14349,87,Voltage Drop,43.78,357654.48,2023-03-02
14350,106,Voltage Drop,31.32,4007.98,2024-01-16
14351,45,Grid Instability,16.93,48505.06,2023-05-30
14352,115,Overheating,21.78,393705.28,2023-09-08
14353,121,Voltage Drop,42.38,179253.05,2023-01-14
14354,178,Grid Instability,24.74,139596.59,2024-10-01
14355,156,Transformer Failure,39.1,355655.53,2023-07-18
14356,199,Grid Instability,12.95,373831.58,2023-05-22
14357,45,Overheating,42.27,238828.5,2024-12-02
14358,198,Overheating,1.12,29206.3,2023-04-11
14359,60,Transformer Failure,13.21,211237.33,2024-09-09
14360,107,Transformer Failure,44.03,203621.57,2024-04-02
14361,167,Grid Instability,5.15,443372.41,2024-11-01
14362,130,Transformer Failure,20.85,83603.39,2023-01-20
14363,59,Grid Instability,15.27,4475.2,2023-03-06
14364,38,Voltage Drop,25.08,411165.68,2023-07-27
14365,124,Grid Instability,22.13,333658.53,2024-02-09
14366,60,Overheating,12.69,373209.76,2023-10-06
14367,95,Voltage Drop,4.81,182053.93,2024-10-17
14368,33,Voltage Drop,28.21,202930.48,2024-11-12
14369,135,Overheating,10.28,489298.48,2023-01-19
14370,145,Overheating,30.49,209947.91,2024-03-06
14371,31,Transformer Failure,3.49,329636.25,2024-07-09
14372,174,Voltage Drop,4.6,34296.86,2023-06-26
14373,95,Voltage Drop,34.24,256878.99,2023-10-22
14374,73,Overheating,5.48,496378.36,2023-06-24
14375,87,Voltage Drop,6.42,43250.32,2024-06-07
14376,154,Overheating,32.54,156773.28,2023-12-25
14377,91,Transformer Failure,21.84,344539.11,2023-01-16
14378,16,Transformer Failure,19.73,99947.38,2023-07-01
14379,145,Voltage Drop,17.23,344662.51,2024-05-09
14380,162,Voltage Drop,10.54,271750.78,2023-12-23
14381,162,Voltage Drop,3.82,406728.88,2023-06-02
14382,125,Overheating,11.86,327227.17,2024-08-27
14383,126,Grid Instability,47.55,186000.24,2024-01-10
14384,162,Transformer Failure,25.77,111822.84,2023-04-26
14385,197,Transformer Failure,15.66,330402.65,2024-11-25
14386,51,Voltage Drop,1.53,187813.28,2024-09-30
14387,107,Overheating,26.44,100394.35,2023-08-02
14388,98,Voltage Drop,21.65,280366.06,2023-06-21
14389,7,Overheating,31.8,32720.11,2024-03-21
14390,11,Grid Instability,2.62,436776.79,2023-05-23
14391,51,Transformer Failure,21.13,431483.09,2023-05-29
14392,158,Overheating,41.79,421721.26,2023-09-29
14393,156,Transformer Failure,33.87,273796.85,2023-05-26
14394,35,Overheating,41.97,232599.87,2023-05-01
14395,60,Voltage Drop,43.21,175575.51,2023-09-16
14396,176,Overheating,24.96,267011.55,2024-01-08
14397,147,Transformer Failure,32.59,170011.47,2023-06-30
14398,182,Grid Instability,39.31,375387.42,2024-04-01
14399,125,Voltage Drop,28.26,175462.35,2024-12-08
14400,3,Overheating,27.02,149003.27,2023-11-01
14401,170,Grid Instability,3.53,170153.7,2024-12-22
14402,109,Overheating,43.39,471418.07,2024-03-03
14403,14,Grid Instability,15.08,229023.65,2023-05-13
14404,21,Grid Instability,47.14,312566.89,2023-07-28
14405,41,Transformer Failure,43.86,343340.39,2024-09-09
14406,18,Overheating,11.25,288048.15,2023-10-01
14407,3,Voltage Drop,13.14,76007.76,2023-10-31
14408,1,Voltage Drop,4.2,407038.59,2024-09-04
14409,155,Voltage Drop,9.55,2442.46,2023-04-05
14410,181,Voltage Drop,44.92,441084.78,2023-03-12
14411,66,Grid Instability,14.7,373540.45,2024-05-06
14412,101,Voltage Drop,13.5,305238.31,2023-11-22
14413,61,Overheating,7.23,85065.67,2023-12-19
14414,145,Transformer Failure,23.14,234348.02,2024-02-03
14415,57,Grid Instability,46.3,455378.29,2024-08-06
14416,71,Voltage Drop,26.09,127220.55,2024-07-07
14417,23,Overheating,35.48,413887.49,2023-03-14
14418,97,Grid Instability,33.44,94529.76,2024-11-27
14419,144,Voltage Drop,34.84,255499.9,2024-08-10
14420,178,Overheating,40.76,435199.79,2024-02-24
14421,88,Overheating,34.84,202762.39,2024-09-22
14422,118,Transformer Failure,11.61,6390.11,2024-01-01
14423,57,Transformer Failure,39.94,17123.8,2024-12-22
14424,71,Grid Instability,25.88,125792.54,2023-12-01
14425,83,Transformer Failure,26.15,217078.33,2023-09-15
14426,111,Voltage Drop,31.48,343586.05,2023-04-21
14427,141,Voltage Drop,7.61,314020.61,2023-10-26
14428,186,Overheating,7.08,214683.05,2024-08-17
14429,133,Transformer Failure,16.24,277118.08,2023-08-06
14430,132,Voltage Drop,4.95,219147.55,2024-11-28
14431,84,Grid Instability,28.84,494539.74,2024-02-19
14432,188,Overheating,20.39,15008.67,2024-05-29
14433,98,Voltage Drop,40.53,488796.95,2023-04-22
14434,187,Overheating,43.87,285246.3,2023-08-31
14435,74,Grid Instability,11.81,37763.45,2024-03-25
14436,100,Transformer Failure,25.1,432508.71,2023-10-27
14437,160,Voltage Drop,13.58,337607.22,2023-11-23
14438,104,Voltage Drop,41.12,474102.46,2024-02-28
14439,193,Overheating,41.71,11400.45,2023-12-26
14440,103,Grid Instability,45.16,176232.88,2024-11-27
14441,106,Grid Instability,39.37,232758,2023-06-03
14442,155,Grid Instability,46.81,83781.89,2024-05-27
14443,35,Grid Instability,17.33,444301.21,2024-02-28
14444,62,Overheating,21.02,283316.83,2024-03-21
14445,36,Grid Instability,7.83,73832.74,2023-02-24
14446,16,Grid Instability,36.11,253418.83,2024-01-16
14447,181,Overheating,3.26,335413.5,2024-06-29
14448,174,Voltage Drop,31.74,417895.31,2023-03-14
14449,89,Transformer Failure,32.59,397987.4,2024-02-27
14450,52,Voltage Drop,29.01,125168.69,2024-10-17
14451,45,Transformer Failure,39.29,317620.55,2024-02-27
14452,70,Transformer Failure,6.92,447779.45,2024-05-27
14453,63,Overheating,46.8,93334.85,2024-12-25
14454,184,Overheating,44.28,147301.67,2023-08-09
14455,198,Voltage Drop,39.6,239120.57,2024-09-25
14456,189,Overheating,19.19,231630.27,2023-01-18
14457,122,Voltage Drop,26.39,444721.26,2024-08-07
14458,32,Transformer Failure,31.64,155789.29,2024-11-26
14459,36,Voltage Drop,45.2,162284.55,2023-08-05
14460,168,Grid Instability,34.71,424801.53,2023-05-26
14461,101,Transformer Failure,22.61,90627.49,2024-02-04
14462,46,Grid Instability,10.72,238590.34,2024-02-04
14463,199,Overheating,42.39,204658.83,2023-07-05
14464,12,Transformer Failure,47.02,249395.76,2023-01-27
14465,153,Transformer Failure,30.22,47042.88,2023-05-17
14466,185,Grid Instability,9.69,131971.68,2024-08-30
14467,179,Overheating,44.31,358674.86,2024-09-12
14468,46,Voltage Drop,47.33,38225.76,2024-06-06
14469,100,Grid Instability,24.47,493864.61,2024-09-20
14470,96,Voltage Drop,1.25,439358.95,2023-01-17
14471,137,Transformer Failure,47.85,486413.39,2023-03-29
14472,83,Grid Instability,38.41,347842.74,2023-07-22
14473,100,Transformer Failure,17.1,142465.37,2023-07-08
14474,82,Grid Instability,14.44,378780.72,2024-04-07
14475,182,Voltage Drop,2.88,360522.12,2023-12-10
14476,149,Overheating,7.46,147133.94,2024-11-01
14477,178,Transformer Failure,42.45,446646.32,2023-04-08
14478,56,Overheating,4.49,463537.19,2024-12-09
14479,180,Overheating,17.72,477155.56,2023-03-20
14480,152,Grid Instability,31.39,385789.71,2023-03-20
14481,95,Voltage Drop,21.27,391989.07,2024-10-12
14482,49,Overheating,8.44,163980.45,2023-09-10
14483,162,Transformer Failure,1.55,429649.24,2024-03-18
14484,42,Voltage Drop,4.83,365700.71,2023-11-03
14485,53,Transformer Failure,9.34,81013.79,2024-11-07
14486,113,Voltage Drop,27.67,235686.3,2024-05-18
14487,95,Voltage Drop,19.51,218829.94,2024-04-24
14488,136,Transformer Failure,44.63,388630.23,2024-03-10
14489,11,Overheating,39.1,167044.37,2023-08-14
14490,166,Voltage Drop,20.94,99984.1,2024-03-03
14491,123,Grid Instability,37.18,297619.19,2023-11-06
14492,46,Overheating,22.72,447589.75,2023-01-27
14493,3,Grid Instability,10.34,322583.89,2023-09-25
14494,67,Grid Instability,8.81,153122.62,2023-09-13
14495,187,Voltage Drop,39.94,306970.45,2024-02-23
14496,67,Transformer Failure,26.23,378437.65,2024-07-13
14497,75,Transformer Failure,19.38,67045.46,2023-10-14
14498,41,Transformer Failure,45.66,58634.83,2024-06-04
14499,124,Grid Instability,7.45,125329.06,2023-10-17
14500,110,Grid Instability,1.64,96031,2023-11-26
14501,160,Transformer Failure,11.28,193364.5,2023-12-09
14502,16,Overheating,36.29,156944.96,2024-10-25
14503,122,Transformer Failure,28.38,427751.06,2023-12-26
14504,45,Transformer Failure,32.85,308301.71,2024-05-20
14505,152,Grid Instability,33.35,472736.3,2024-04-18
14506,54,Overheating,32.75,486218.39,2023-08-09
14507,126,Voltage Drop,1.88,336267.99,2023-11-14
14508,26,Transformer Failure,42.41,418211.92,2023-11-28
14509,170,Overheating,25.96,315510.15,2024-09-26
14510,31,Overheating,13.99,324790.7,2024-09-28
14511,36,Transformer Failure,5.78,407847.65,2024-11-21
14512,158,Grid Instability,39.46,187504.21,2024-08-11
14513,15,Grid Instability,2.13,225116.22,2024-01-04
14514,79,Overheating,11.56,185020.91,2023-07-22
14515,85,Grid Instability,12.95,203066.42,2023-10-27
14516,78,Transformer Failure,5.8,116694.33,2024-10-12
14517,151,Overheating,21.82,460444.73,2023-04-28
14518,147,Voltage Drop,23.95,294546.78,2024-08-28
14519,80,Overheating,44.92,4058.54,2024-04-16
14520,1,Transformer Failure,44.22,41035.3,2023-12-13
14521,33,Overheating,13.89,201039.01,2023-01-13
14522,160,Transformer Failure,24.38,434333.75,2024-03-22
14523,129,Voltage Drop,34.37,484407.87,2023-04-15
14524,113,Overheating,1.38,416920.85,2024-01-21
14525,124,Grid Instability,12.02,138313.42,2024-06-12
14526,200,Voltage Drop,5.53,373505,2024-01-07
14527,16,Voltage Drop,12.66,326677.31,2024-12-02
14528,68,Transformer Failure,35.58,410367.19,2023-03-20
14529,90,Transformer Failure,44.99,176132.93,2024-10-24
14530,16,Grid Instability,33.27,292729.26,2023-05-16
14531,130,Voltage Drop,28.73,51665.27,2024-10-28
14532,151,Transformer Failure,21.43,12949.81,2023-04-08
14533,167,Overheating,21.27,423823.09,2024-02-06
14534,19,Overheating,22.17,32883.09,2024-09-16
14535,194,Grid Instability,5.67,247726.62,2023-03-17
14536,64,Transformer Failure,24.23,153533.2,2024-02-17
14537,12,Grid Instability,15.58,186904.81,2023-07-20
14538,124,Transformer Failure,36,307851.64,2024-12-25
14539,144,Transformer Failure,13.25,387179.29,2023-03-05
14540,136,Overheating,34.8,36238.91,2023-03-17
14541,116,Grid Instability,13.84,56654.03,2023-09-22
14542,40,Voltage Drop,8.39,413082.44,2024-09-24
14543,199,Grid Instability,20.77,99324.01,2023-07-02
14544,136,Voltage Drop,44.32,69757.06,2024-05-19
14545,188,Overheating,27.59,33130.11,2023-06-14
14546,98,Grid Instability,42.87,482664.31,2024-12-09
14547,104,Transformer Failure,42.66,170004.73,2023-09-27
14548,161,Overheating,44.99,76699.06,2023-09-02
14549,141,Overheating,10.22,69812,2023-06-20
14550,62,Overheating,46.41,6955.59,2023-12-18
14551,148,Transformer Failure,42.74,62932.3,2023-05-12
14552,17,Overheating,33.29,476002.66,2024-11-01
14553,79,Transformer Failure,12.81,86841.76,2024-04-28
14554,189,Voltage Drop,28.11,163847.46,2024-04-15
14555,31,Voltage Drop,9.28,400771.08,2023-07-13
14556,115,Overheating,39.76,12326.02,2023-07-23
14557,172,Overheating,24.49,271980.82,2023-06-16
14558,90,Overheating,43.65,52949.81,2024-08-25
14559,19,Voltage Drop,18.98,155458.87,2023-09-14
14560,134,Voltage Drop,30.53,409113.57,2024-12-07
14561,108,Overheating,3.65,370626.43,2024-12-09
14562,57,Overheating,25.95,113940.36,2024-04-20
14563,145,Overheating,19.54,78961.33,2023-03-15
14564,21,Transformer Failure,17.41,87960.07,2024-04-21
14565,160,Overheating,27.8,360830.74,2024-02-18
14566,93,Transformer Failure,26.92,192847.47,2023-08-18
14567,16,Voltage Drop,10.25,113129.13,2023-07-05
14568,5,Overheating,12.7,298513.67,2024-10-04
14569,147,Grid Instability,11.2,222903.56,2023-08-14
14570,184,Voltage Drop,2.45,312837.48,2023-05-03
14571,130,Transformer Failure,17.13,117928,2023-03-18
14572,18,Overheating,14.69,426633.87,2024-12-30
14573,63,Transformer Failure,17.73,169046.78,2023-12-31
14574,117,Overheating,34.07,231812.66,2023-08-29
14575,115,Transformer Failure,16.86,362082.04,2023-09-27
14576,152,Voltage Drop,39.23,474986.79,2024-12-22
14577,66,Overheating,4.24,478232.59,2023-01-30
14578,8,Voltage Drop,37.05,300102.47,2024-09-22
14579,15,Grid Instability,1.67,249186.73,2023-03-05
14580,42,Overheating,15.88,399877.25,2023-03-01
14581,53,Voltage Drop,26.8,89406,2024-03-14
14582,174,Voltage Drop,33.82,212344.7,2023-01-28
14583,87,Voltage Drop,1.95,76327.54,2023-04-24
14584,11,Voltage Drop,19.15,140860.83,2024-08-01
14585,117,Transformer Failure,22.22,440947.34,2023-09-20
14586,190,Grid Instability,43.88,353027.04,2023-04-03
14587,14,Grid Instability,47.46,3296.13,2023-10-04
14588,36,Overheating,43.2,183092.86,2024-11-26
14589,77,Voltage Drop,47.63,69711.52,2023-03-19
14590,147,Transformer Failure,8.07,275606.09,2023-02-05
14591,102,Voltage Drop,13.91,292059.95,2023-04-23
14592,53,Overheating,26.42,189541.2,2023-08-26
14593,18,Overheating,35.07,208950.86,2024-12-25
14594,44,Grid Instability,12.92,431762.11,2024-07-14
14595,68,Voltage Drop,35.63,298921.41,2024-10-29
14596,141,Overheating,42.38,216019.01,2024-01-27
14597,141,Overheating,26.23,210533.07,2023-04-21
14598,23,Overheating,2.46,291147.53,2024-05-06
14599,128,Grid Instability,34.3,84385.99,2023-06-29
14600,151,Voltage Drop,45.23,363264.69,2023-05-07
14601,90,Voltage Drop,41.49,350347.73,2024-10-02
14602,79,Transformer Failure,43.07,356927.44,2023-09-27
14603,19,Overheating,38.79,57517.89,2023-04-28
14604,10,Transformer Failure,39,423318.36,2023-12-05
14605,94,Grid Instability,29.98,63189.37,2023-07-04
14606,174,Voltage Drop,45.99,203284.95,2023-08-14
14607,23,Grid Instability,18.02,12005.62,2024-10-18
14608,75,Grid Instability,6.91,401048.31,2024-07-16
14609,9,Grid Instability,35.48,8500.92,2023-09-21
14610,12,Voltage Drop,1.29,287299.31,2023-02-06
14611,16,Transformer Failure,29.69,248902.66,2024-02-25
14612,27,Overheating,25.54,466076.52,2023-01-15
14613,92,Overheating,41.25,23931.5,2023-11-30
14614,27,Overheating,6.15,227530.04,2024-06-28
14615,143,Overheating,11.01,313572.53,2024-03-18
14616,104,Transformer Failure,14.72,479241.29,2024-11-29
14617,91,Voltage Drop,15.32,183488.83,2023-10-10
14618,176,Overheating,31.63,389464.33,2024-12-06
14619,9,Grid Instability,44.19,358126.12,2024-05-04
14620,118,Grid Instability,37.79,35545.02,2023-10-28
14621,12,Voltage Drop,38.22,206089.52,2023-04-09
14622,101,Transformer Failure,12.82,156963.58,2023-07-04
14623,19,Voltage Drop,33.49,156927.54,2023-05-22
14624,10,Voltage Drop,7.9,344890.74,2023-05-04
14625,108,Overheating,32,407097.21,2023-03-24
14626,154,Transformer Failure,20,440423.52,2024-04-13
14627,21,Overheating,15.4,93898.42,2024-06-26
14628,17,Transformer Failure,39.51,330318.37,2024-09-30
14629,144,Voltage Drop,1.41,468930.88,2023-04-08
14630,86,Voltage Drop,12.61,236700.18,2024-08-17
14631,193,Overheating,46.47,102520.49,2024-03-07
14632,78,Transformer Failure,40.58,35942.96,2024-05-29
14633,115,Voltage Drop,17.08,295532.9,2024-01-12
14634,31,Overheating,9.85,76037.56,2023-02-25
14635,13,Grid Instability,39.22,36802.36,2024-05-23
14636,26,Transformer Failure,43.73,445266.02,2024-06-30
14637,90,Voltage Drop,32.75,476613.45,2023-10-26
14638,158,Grid Instability,31.69,292006.06,2023-10-19
14639,40,Grid Instability,12.08,228104.11,2024-05-29
14640,152,Transformer Failure,11.19,481883.96,2023-05-28
14641,161,Overheating,20.79,260857.67,2024-05-01
14642,25,Voltage Drop,3.08,72911.23,2024-06-09
14643,138,Transformer Failure,39.54,148379.66,2023-07-18
14644,15,Overheating,32.75,288095.21,2024-06-05
14645,142,Grid Instability,6.74,85016.44,2023-05-24
14646,146,Overheating,9.42,351089.47,2023-12-09
14647,41,Voltage Drop,15.8,431325.05,2023-07-07
14648,144,Grid Instability,16.47,83516.02,2024-08-13
14649,58,Voltage Drop,28.61,333622.02,2023-06-02
14650,198,Voltage Drop,25.56,254392.01,2023-12-26
14651,136,Voltage Drop,30.84,309602.04,2023-12-14
14652,23,Grid Instability,4.37,189415.16,2024-03-26
14653,5,Grid Instability,28.51,492030.03,2023-07-29
14654,31,Overheating,44.74,105628.61,2024-03-06
14655,86,Grid Instability,9.33,241880.45,2023-11-18
14656,148,Voltage Drop,21.7,83607.5,2023-01-06
14657,162,Transformer Failure,21.64,98146.95,2024-12-27
14658,95,Grid Instability,24.61,271804.07,2024-04-12
14659,180,Overheating,47.57,14731.42,2024-07-28
14660,190,Voltage Drop,44.97,431866.53,2024-01-02
14661,55,Overheating,34.47,333144.77,2024-09-02
14662,135,Overheating,3.27,418945.49,2024-11-02
14663,49,Voltage Drop,40.39,20724.71,2024-12-20
14664,35,Grid Instability,46.92,303880.57,2023-06-28
14665,56,Transformer Failure,10.21,35959.28,2023-11-25
14666,141,Grid Instability,23.68,307591.85,2024-02-03
